,xf,vf,xb,vb
6.600825103137892,0.014473640107571581,-0.06028059147689134,0.014649526662925114,-0.0531108943167477
6.800850106263283,0.00323668692731049,-0.04917819772637028,0.004921583155617413,-0.04385838327285376
7.000875109388674,-0.004488933254704437,-0.027932473504027975,-0.002678560143977298,-0.031189408053540667
7.200900112514065,-0.00833227433665798,-0.011642442313703566,-0.0071061802879191175,-0.012136240690062756
7.400925115639455,-0.009181529174588294,0.004270980228831598,-0.0074061075686711305,0.008772707176620818
7.600950118764846,-0.006058293948612996,0.027701705926374064,-0.0038865019658945467,0.025679295267781937
7.800975121890237,0.0015911955174075796,0.04667484022216513,0.0026905530851173655,0.0398918431819396
8.001000125015628,0.01170119099330942,0.05283055941834507,0.011944149245183108,0.0519026924134857
8.201025128141017,0.02256272006304401,0.05612662898356644,0.0229505362831086,0.05653830035905236
8.401050131266409,0.034134335122060634,0.05848670429570501,0.033964689554333446,0.052468141516117235
8.601075134391799,0.045118366487115175,0.048867644740790216,0.04365805615858895,0.043967284318020036
8.80110013751719,0.05301939482229415,0.02972174736972512,0.05130007462897934,0.0315363973598005
9.00112514064258,0.05721432843388765,0.01295816673044733,0.055863700843190534,0.01321770869395307
9.201150143767972,0.05820980861168062,-0.0038585715822396743,0.05643812574215571,-0.007285759036679941
9.401175146893362,0.05523905073896041,-0.02642575787848587,0.05315935001876318,-0.024893595871714483
9.601200150018752,0.047877384115905426,-0.0455051641728223,0.04665166691234707,-0.03989688855306208
9.801225153144143,0.037796703193525315,-0.05382853336397106,0.037357188875254035,-0.05230997702736421
10.001250156269533,0.026584491264894514,-0.0582642055043553,0.026187751938515764,-0.05791222591983002
10.201275159394925,0.014603186769819388,-0.0604838100212364,0.014751315000070434,-0.05529443370650764
10.401300162520315,0.0031224364943646986,-0.052158667168259856,0.004396254502583807,-0.047609138603686076
10.601325165645706,-0.005637805115123467,-0.034822784031563636,-0.004008664777304469,-0.03553582482179404
10.801350168771096,-0.010869203912538426,-0.01788698566029767,-0.009433970874146599,-0.01787742971101098
11.001375171896488,-0.012765816506160153,-0.0003952220944867523,-0.010991224628363877,0.0022610988787207737
11.201400175021877,-0.010690781767864966,0.021601010350075972,-0.008673648682940646,0.020429548951569364
11.401425178147269,-0.004310932800157715,0.040845663998228254,-0.002979501161469034,0.03617721629759609
11.601450181272659,0.005009015567717717,0.05100077086021935,0.005621459893065497,0.04910305345426477
11.80147518439805,0.01580086221870376,0.056618097888636136,0.016234111459149735,0.055671814534381435
12.00150018752344,0.02747025943966333,0.05902619525012061,0.027361129146612467,0.054431720820374646
12.201525190648832,0.03875699530147527,0.05191872760211662,0.03764619573008277,0.04765588554716997
12.401550193774222,0.0476474962572494,0.03622035869683734,0.04611137528937502,0.03608872333082087
12.601575196899613,0.053195860840553444,0.01938708606481092,0.05171156734915529,0.0190968468288294
12.801600200025003,0.05533909073543057,0.001465599048910555,0.0535635502466736,-0.0006517283300925183
13.001625203150393,0.05351125421982955,-0.020112651437627218,0.05153929142076185,-0.01921685776925459
13.201650206275785,0.047438634344070994,-0.03952136182415712,0.04602102827849362,-0.03561023155163166
13.401675209401175,0.038242563390456605,-0.051200228217855234,0.03748080546424912,-0.04907565685974539
13.601700212526566,0.027276621821755803,-0.057965132787563566,0.026791383219201617,-0.05656387968508528
13.801725215651956,0.015298766302007378,-0.06076550683380141,0.015358540645220737,-0.0565973158042937
14.001750218777348,0.003569260802155154,-0.054788575395016414,0.004537785369811599,-0.05075578875825195
14.201775221902738,-0.006052380947575964,-0.040554740049191074,-0.004607129554303276,-0.039772140185507905
14.40180022502813,-0.01251673180415371,-0.023989637162309875,-0.011007405004832512,-0.023421715794538136
14.601825228153519,-0.015548448162262455,-0.0058028322384937985,-0.013772019347146693,-0.004048505389056308
14.80185023127891,-0.014610415131200708,0.015495536651420642,-0.012667616323204017,0.01482074256736644
15.0018752344043,-0.009461624964029592,0.03510650282822038,-0.007968967042702797,0.03181137973949007
15.201900237529692,-0.0010268766644437766,0.0481097638426898,-0.00013137081276781845,0.04586759348100152
15.401925240655082,0.00944909644129505,0.05602074121206373,0.010000570942145839,0.054278319853712356
15.601950243780474,0.021097049025760355,0.05940759164832566,0.0210989672567775,0.05554515733810694
15.801975246905863,0.032653076278515936,0.05454818781308115,0.03181565705087532,0.050696971048719196
16.002000250031255,0.04237232183972529,0.0416920218851854,0.04101987699334677,0.040404522803563235
16.202025253156645,0.04912614181617045,0.025564697826513563,0.04761459365136914,0.024730356200685644
16.402050256282035,0.05246270080334152,0.007297191674981425,0.05069121153946953,0.005772728141533662
16.602075259407425,0.05184383309958585,-0.01376573854031878,0.04992282757238145,-0.013278188548220136
16.802100262532818,0.04703917093991318,-0.03356101909799827,0.04548386297022469,-0.030773512107665435
17.002125265658208,0.038811121633796596,-0.047688703399358524,0.03779848296355999,-0.04540743122273957
17.202150268783598,0.028301254655118006,-0.05668947176519986,0.02767743823532866,-0.054698319022406384
17.402175271908987,0.016449975635075685,-0.06076675680922778,0.01638011013079722,-0.05712556332363856
17.60220027503438,0.00452457161146737,-0.05698449940633297,0.005242083350847627,-0.05327526508627247
17.80222527815977,-0.005815701042072459,-0.04540559880092927,-0.004554206221784603,-0.043723541778752185
18.00225028128516,-0.013380593013247533,-0.029810589749941482,-0.011881590942703002,-0.02872544739691726
18.20227528441055,-0.01757054594929587,-0.011581259913601184,-0.015806931324407438,-0.010186940324583659
18.402300287535944,-0.017825581570921994,0.009298788381718761,-0.015918691285958846,0.008978312351808565
18.602325290661334,-0.013908203473798052,0.029293014599978396,-0.012296930836296203,0.02693031516430491
18.802350293786724,-0.006443201502379242,0.04442082517902823,-0.005323946511447896,0.04215667996127577
19.002375296912113,0.0035256758889569122,0.05449104914755478,0.004228663547373443,0.05232602725057633
19.202400300037503,0.01501769263997494,0.05936935731261407,0.015163714116950201,0.05589073830589428
19.402425303162897,0.02676476192473753,0.056675643244110924,0.02616246931946466,0.05307660312213493
19.602450306288286,0.03717194501872569,0.04633785359072142,0.03600339995805794,0.044344673145383
19.802475309413676,0.045000270483997566,0.031387490071091845,0.04352905272799876,0.030068933644780575
20.002500312539066,0.049525542981887515,0.013337464671281598,0.04777690469498817,0.011998715040624974
20.20252531566446,0.050151750313410806,-0.007346667880935093,0.04825756697931152,-0.007182196699458418
20.40255031878985,0.0466199842022827,-0.027505426710839914,0.0449617100810181,-0.025504636509962292
20.60257532191524,0.03943528051393889,-0.043493720946768774,0.03822164932803102,-0.041287309654855706
20.80260032504063,0.029548141308980685,-0.05456994962570775,0.02876491659884385,-0.05229190463840526
21.002625328166022,0.017955781593525698,-0.060293281140149306,0.01773041082521072,-0.05693777403949331
21.202650331291412,0.005923037080970927,-0.05866665305249407,0.00641624639642775,-0.05515317127952413
21.402675334416802,-0.00500432195791089,-0.049512575808697515,-0.003927502452726038,-0.04727204485117721
21.602700337542192,-0.013548312425614066,-0.03526401433372967,-0.012114293079409982,-0.033730152923807745
21.802725340667585,-0.018878835098115367,-0.017481503878436222,-0.01714919775489238,-0.016143334215655482
22.002750343792975,-0.020354520760546165,0.0030126442838100255,-0.018470359525185883,0.002998804852793843
22.202775346918365,-0.0176838035500875,0.023330829500152955,-0.01598332880137115,0.021644188507489087
22.402800350043755,-0.011264859331925602,0.04009472820621015,-0.009964429192632294,0.03797520195817232
22.602825353169145,-0.0019588292945334506,0.05214764705299156,-0.0010927430088012004,0.049805991554331096
22.802850356294538,0.009239032125708826,0.05877472121139633,0.009548888923720899,0.05551674524573243
23.002875359419928,0.02107195674413924,0.05823261098891588,0.02068632684433314,0.05478606894833181
23.202900362545318,0.03203278246336171,0.05025338523677359,0.03104984242110556,0.04781446073754431
23.402925365670708,0.040811951132017195,0.03678669826704165,0.039425861265842736,0.035055126431203246
23.6029503687961,0.04648874912702545,0.01938283809140275,0.044785366978179274,0.018004782696092313
23.80297537192149,0.04837053596902447,-0.0008790920661305769,0.046498394149125606,-0.0010140804693610185
24.00300037504688,0.04612431203551219,-0.021309936234462163,0.0443889863629932,-0.019901453815282404
24.20302537817227,0.0400505829431091,-0.03874281242571804,0.03867297504633874,-0.03673145060771881
24.403050381297664,0.030924284348224435,-0.05170721247640385,0.029977019348584287,-0.04934236519127334
24.603075384423054,0.019724188417064584,-0.05924582260004529,0.019328842279240994,-0.056069718077150846
24.803100387548444,0.007693778749838882,-0.0597722751446811,0.007975411828922136,-0.05637933348991409
25.003125390673834,-0.003691367921266584,-0.05293454723365243,-0.00280162116227488,-0.05033550427860035
25.203150393799227,-0.013096217310772542,-0.04028696990429959,-0.011764366981775807,-0.038374581135902225
25.403175396924617,-0.019522078998503552,-0.02332947231128937,-0.01784922799952822,-0.021882562894666044
25.603200400050007,-0.02222172423795381,-0.003318585883830049,-0.020361886406723994,-0.003034883051336038
25.803225403175396,-0.02081411581098241,0.01720462688378545,-0.01904807809489669,0.016047252762668347
26.003250406300786,-0.015508732653140818,0.035241337484133085,-0.0140598848655763,0.03335367537626967
26.20327540942618,-0.006996738299657128,0.049083104482543376,-0.005968125562660697,0.04672774892416822
26.40330041255157,0.003770884479556261,0.05755872657506508,0.004254548892117741,0.054456209308037615
26.60332541567696,0.015569139066894154,0.05916833727659546,0.015391378648950647,0.05582016095952227
26.80335041880235,0.026949815834576275,0.05347666582331231,0.026155472097654137,0.050747411550098744
27.003375421927743,0.0365574527336188,0.04170882621630947,0.03528774835017139,0.03963130841141746
27.203400425053132,0.043325838718581436,0.025287265602340497,0.041690418693598935,0.02375128808489099
27.403425428178522,0.0464516985946761,0.005583433436487593,0.04460808778971681,0.0051501214802153385
27.603450431303912,0.04550109722580381,-0.014976618339703969,0.043710985674685204,-0.014050313111747561
27.803475434429306,0.040597146707956826,-0.03352857032755532,0.039085103375232993,-0.03177619167856861
28.003500437554695,0.03234912216302149,-0.04818274900927898,0.031242376574901438,-0.04586387335241948
28.203525440680085,0.02167113903594641,-0.057580533045961925,0.021099771511259618,-0.054548252424012934
28.403550443805475,0.009764541678235025,-0.06025627214653583,0.009840838772298107,-0.0569477994846744
28.60357544693087,-0.0019475964298440451,-0.05568996490749188,-0.001248317643144491,-0.05285489824571782
28.80360045005626,-0.012093974338421992,-0.04482782070532284,-0.010890858852889825,-0.04259976157434651
29.003625453181648,-0.019549797268959262,-0.028995698879630716,-0.017955957591196798,-0.02735694655539432
29.203650456307038,-0.023455597447434032,-0.009630352436659332,-0.021630242511511133,-0.009046690019233243
29.403675459432428,-0.023321174152648172,0.01093516539076838,-0.021511047120954994,0.01022493707146354
29.60370046255782,-0.019186812903654205,0.029946338539973603,-0.017616671077476796,0.02833804224660993
29.80372546568321,-0.011581191250801877,0.0453753917614687,-0.010397637626544092,0.04311491479035708
30.0037504688086,-0.0013743820889351845,0.055698859460853595,-0.0007142012644168961,0.05273723629798841
30.20377547193399,0.010260792983788678,0.05944869704877194,0.010286221699826223,0.056177835675238576
30.403800475059384,0.02192580703863415,0.0560170085690572,0.02132367951577475,0.05309583723604531
30.603825478184774,0.032237638334206634,0.04610826815083734,0.03110718947934526,0.04374328977032064
30.803850481310164,0.04002050705934242,0.030939487758786653,0.0384746081530805,0.029189514198332434
31.003875484435554,0.044359680761633206,0.011973810343515195,0.04255748012899365,0.011238877507824053
31.203900487560947,0.04470648500150974,-0.008536599019394537,0.04288265881031206,-0.00803118478234351
31.403925490686337,0.04102083402132172,-0.027927934342233614,0.039399755254503954,-0.026470359254144447
31.603950493811727,0.03375187642076092,-0.04406708305282987,0.03249564221862646,-0.04188364766031066
31.803975496937117,0.023719759792212282,-0.05528697784730746,0.02297252803301283,-0.05239890992212926
32.00400050006251,0.012063990390280485,-0.06009047782675708,0.01193882942061613,-0.05685725822341598
32.2040255031879,0.00015808802825658026,-0.057777727652656534,0.0006633401076611182,-0.054787532130971324
32.40405050631329,-0.010607118050855536,-0.04884068444004733,-0.009552606638784523,-0.046351857034962196
32.60407550943868,-0.019011752987940556,-0.03437914814780737,-0.017517717588158906,-0.032512985592814736
32.80410051256407,-0.024087436738101632,-0.015850498653350597,-0.022311367096732523,-0.014964010000544392
33.00412551568946,-0.025225729158337505,0.004566587800047244,-0.023392338219948385,0.004257257577804889
33.20415051881485,-0.02230826719957037,0.024285419663278997,-0.020641023970662406,0.02298380004662949
33.404175521940246,-0.015705430279010866,0.04109362740999488,-0.014378823118677064,0.039002638679937994
33.604200525065636,-0.0061825900520405186,0.053198789969205004,-0.005348477005727304,0.050388556803597474
33.804225528191026,0.005158438402613183,0.059055920560502885,0.005383415531334363,0.055862471922519974
34.004250531316416,0.01697042250551936,0.057870456070186496,0.016563826928660017,0.05482594281237793
34.204275534441805,0.02785860985235935,0.049943347240152106,0.026884868966099897,0.047342610235893326
34.404300537567195,0.03656506957910083,0.0362511016641528,0.035128645614645106,0.03426693128196005
34.604325540692585,0.04206989682260013,0.018220684757069592,0.0403252541703646,0.01718301365538553
34.804350543817975,0.04370448312670204,-0.0020399018354144522,0.04186771434622168,-0.0019201218948032344
35.00437554694337,0.04127381927241533,-0.022012278515697304,0.039567065882101723,-0.020870761706652852
35.20440055006876,0.03507003212388941,-0.03942498570779106,0.03367772330985023,-0.03743948119843949
35.40442555319415,0.025799749355279643,-0.052376421278679045,0.024881400946160013,-0.0496497222541488
35.60445055631954,0.014522912639030123,-0.05926181368157733,0.014200112898286342,-0.0561117256439319
35.80447555944493,0.0025584951413116872,-0.05918906487930203,0.002866782981533628,-0.056103279165786904
36.00450056257032,-0.008698599173223659,-0.05228435797207284,-0.0078080511479326304,-0.049583310053206674
36.20452556569571,-0.017957976754361057,-0.03939741976650177,-0.01658275683067078,-0.03729577225057691
36.4045505688211,-0.024150828999845747,-0.02190472860660129,-0.022441108331068937,-0.020716807100633648
36.60457557194649,-0.026548626839335017,-0.0018432767262185914,-0.024712738748086174,-0.001778810953682273
36.80460057507189,-0.024881179542089824,0.01833102858533114,-0.023139583202923624,0.017352720890000808
37.00462557819728,-0.01936284792384651,0.03630392316963005,-0.01790788686496177,0.03443493479799342
37.20465058132267,-0.010638223704611968,0.05007931084572129,-0.009636824737938027,0.04744245050610456
37.40467558444806,0.00027850476364600055,0.05798524481140585,0.0006988348920910878,0.05488312262541506
37.60470058757345,0.01209899241467962,0.05902993807735345,0.011890339581686107,0.055914706957637894
37.80472559069884,0.023431897233708122,0.05317729593419467,0.022628393406953867,0.050386997693107255
38.00475059382423,0.032959547294614526,0.04114807897635966,0.03165069621918503,0.03893121814674574
38.20477559694962,0.03956713068260836,0.024252132484524198,0.037897697645772735,0.022915550154419834
38.404800600075006,0.04246698793178803,0.004453241146150777,0.04063803264756927,0.004208833397847962
38.6048256032004,0.0413151113324375,-0.01585209916970111,0.03954505211200714,-0.015039511735168576
38.80485060632579,0.036248490501768496,-0.03432031136728215,0.03473591500718008,-0.032577291690311996
39.00487560945118,0.02784690338194022,-0.04887392141850083,0.026765765507469716,-0.046333605480538255
39.20490061257657,0.017075156514604017,-0.057769911019751936,0.016559521506416583,-0.05472134228121884
39.40492561570196,0.005188275244791822,-0.05991565466643898,0.005297871788160332,-0.05678206678249408
39.60495061882735,-0.0064297197314357015,-0.05512238818241204,-0.0057150382715207846,-0.05225351694796022
39.80497562195274,-0.01643879697411879,-0.04398048820732663,-0.015199531393391908,-0.04165213877138507
40.00500062507813,-0.023681303040887555,-0.027720249804996867,-0.022055849707342205,-0.026237402696705173
40.20502562820353,-0.027311756112250337,-0.008228891336781449,-0.025494112342692294,-0.007808332467697675
40.40505063132892,-0.026913742670486983,0.012155659282775427,-0.025119903399730754,0.011510698321077591
40.60507563445431,-0.022547294532807547,0.031072035227622637,-0.02098069027826961,0.02946300269804468
40.8051006375797,-0.014725074342465052,0.04637316293083762,-0.013566215566624242,0.04393614388609081
41.00512564070509,-0.0043591836313037376,0.05624370516227972,-0.0037490681218350485,0.05325487891756616
41.20515064383048,0.007331526236027498,0.059490019325300784,0.007321808638949028,0.056348526246485675
41.40517564695587,0.01897409978429832,0.05577821576817729,0.018351275147335568,0.05284105672372403
41.60520065008126,0.029210821649324238,0.04556743214267575,0.028045689361307285,0.04313235459593177
41.80522565320665,0.03684451674835194,0.029998014999210086,0.03526827037987338,0.028371938126732416
42.005250656332045,0.04097357198659822,0.010876567802390708,0.03917316121812391,0.010283285712885398
42.205275659457435,0.04111062739832555,-0.009518387584033403,0.03929921503251208,-0.009042523093142569
42.405300662582825,0.0372391829824424,-0.02881780304002443,0.03562384152084818,-0.02734968679795874
42.605325665708214,0.029802838054629476,-0.04481573914604522,0.028570107249384778,-0.04248877115879613
42.805350668833604,0.019657905572422484,-0.05562523747687176,0.01895588216256084,-0.052702875241871686
43.005375671958994,0.007984082303106228,-0.059952402437946674,0.007894821675972418,-0.05681311574185286
43.205400675084384,-0.0038605235615924473,-0.057324354063349035,-0.003330780060231896,-0.05432895876595949
43.405425678209774,-0.014505058068818208,-0.04806844182783865,-0.013416867405918648,-0.04553230293080547
43.60545068133517,-0.022716302251586877,-0.03322667239489084,-0.021192947089737478,-0.03146117602705058
43.80547568446056,-0.02753858264021634,-0.0145207804177,-0.025759846053913432,-0.0137581579079889
44.00550068758595,-0.028415208371896632,0.005832313067017052,-0.026590966849085816,0.005526580331616816
44.20552569071134,-0.025253661973910106,0.025465144930327314,-0.023593579840828934,0.024143807412729836
44.40555069383673,-0.018426878438622167,0.0421225987102659,-0.017122981128719152,0.03991217066453052
44.60557569696212,-0.008732596097719217,0.05384829081654898,-0.007940068534530872,0.05099936365072443
44.80560070008751,0.002691649111329394,0.05924976878334485,0.0028801497412944297,0.05612243564310833
45.0056257032129,0.014506350013993719,0.05772024675433514,0.014071989975435701,0.054676458476554377
45.20565070633829,0.025331909460843464,0.04945513134960272,0.02432459885999996,0.046824255172004677
45.40567570946369,0.03390265677979967,0.03539131468533398,0.03243714271231485,0.03349067854936062
45.605700712589076,0.03921119753062579,0.01716107591710305,0.03745987496898197,0.01623249877219154
45.805725715714466,0.040633215249025176,-0.0030832602439348146,0.038802226063121885,-0.002948171868076557
46.005750718839856,0.038000795794283275,-0.02298412158578744,0.03630145563866821,-0.02181467672207371
46.205775721965246,0.03161490605825603,-0.04024655966783916,0.030244121397864906,-0.038159078519518316
46.405800725090636,0.02221210733412865,-0.052848162941407754,0.021332032620425868,-0.05007978389097429
46.605825728216026,0.01088475791600184,-0.05930004827718308,0.010598320133400473,-0.056194162655490404
46.805850731341415,-0.0010499626844868255,-0.0588660389706194,-0.0007116812578553938,-0.05578366862267776
47.00587573446681,-0.012208051153278415,-0.05160992506441763,-0.011284015193487693,-0.048891268018415174
47.2059007375922,-0.021295114418451652,-0.038357891156033226,-0.019890982403657272,-0.03632697372886865
47.40592574071759,-0.02725464577322349,-0.020648136438189198,-0.025535140481908584,-0.019557189312870243
47.60595074384298,-0.029396581116051736,-0.000564804126207265,-0.027563648379596586,-0.0005292281530918769
47.80597574696837,-0.027478390076101686,0.019552223703281385,-0.02574413767253769,0.01853896556465974
48.00600075009376,-0.02172806229742562,0.03737699065001927,-0.020293660278144606,0.03541850774156745
48.20602575321915,-0.01281864058340383,0.05082530847477969,-0.011852988565936272,0.048144603498934894
48.40605075634454,-0.00179435717590169,0.058314671837289105,-0.0014103172542681967,0.05523947859846355
48.60607575946993,0.01005360892209926,0.058983650476677855,0.009813014442620827,0.055872343495603716
48.80610076259533,0.021341089422900986,0.05276498836034098,0.02050366142269219,0.04996592257192251
49.00612576572072,0.030748759138684884,0.040369649929379824,0.02941059137080843,0.03821378817711595
49.20615076884611,0.03717381202546881,0.02323727751918841,0.035491631718727094,0.021987728636712698
49.4061757719715,0.03986246021257834,0.0033797833498436544,0.03803354047275748,0.0031739127532038904
49.60620077509689,0.03849846415232791,-0.016888059359035375,0.036734910425660176,-0.01603462838374301
49.80622577822228,0.03323606455487801,-0.03521768146114727,0.03174268417744639,-0.033393943469902876
50.00625078134767,0.024682658219189278,-0.049468026013330925,0.023634788785106952,-0.046882133485157844
50.20627578447306,0.013831463998958463,-0.05796637352975163,0.013351556278247722,-0.05493097684888941
50.406300787598454,0.0019440154807853639,-0.05972998399485831,0.002086742959913644,-0.056599337244101884
50.606325790723844,-0.00959955005606969,-0.054561379768923585,-0.008850672394138736,-0.051689700253872116
50.806350793849234,-0.019458852736959794,-0.043052684232400516,-0.018189944817772672,-0.040777738057312114
51.00637579697462,-0.026487815758878184,-0.026540729126869333,-0.02484726458118264,-0.025136672633995466
51.20640080010001,-0.0298711391249895,-0.0069608480951731996,-0.028051059379937574,-0.006585536830800167
51.4064258032254,-0.029219959579130178,0.013404412571761483,-0.02743170884675745,0.012713762666305611
51.60645080635079,-0.024614262803909284,0.03219193767636803,-0.023065653882071848,0.03050826918098723
51.80647580947618,-0.016593920260799675,0.04720921438442063,-0.01546635519305756,0.04472512365388165
52.00650081260157,-0.006098372591634347,0.056697241733912926,-0.005523527542806274,0.053710525107288826
52.20652581572697,0.005644055001435465,0.05955585870569563,0.005600137379109863,0.0564153494566087
52.40655081885236,0.017261374749379325,0.055458459301479024,0.01660376769101486,0.05252223554503851
52.60657582197775,0.02739606737159589,0.04487546535082235,0.02620056760434268,0.04248769232872593
52.80660082510314,0.03486196794352236,0.02903691050564948,0.03326826962421072,0.027482721517395125
53.00662582822853,0.03878462546788043,0.009797047693264326,0.0369791962312761,0.009253556481657337
53.20665083135392,0.038703792539459866,-0.01060067617876226,0.03689653450890898,-0.010075193866594926
53.40667583447931,0.034624914232105924,-0.029786402681512163,0.033026010560191825,-0.028247762891868217
53.6067008376047,0.027018665002033457,-0.04552196780856116,0.02581515581251003,-0.043146535902866184
53.806725840730095,0.01676805045019767,-0.055966474276975035,0.016100453885741512,-0.05303717594194552
54.006750843855485,0.00506468606468849,-0.05990627841348782,0.005010129966303387,-0.05676534674292605
54.206775846980875,-0.006731667125038261,-0.05688701444375943,-0.006166797589385178,-0.05389461389448247
54.406800850106265,-0.01725032662038577,-0.04725520013042426,-0.016131209014676934,-0.04476129430975605
54.606825853231655,-0.025268388839870558,-0.032130383006102735,-0.023725674262196978,-0.03043081628633403
54.806850856357045,-0.0298547955682769,-0.01328118538694284,-0.02806881746581092,-0.01257126093544214
55.006875859482435,-0.03047934798157333,0.007094704825296463,-0.02865787591228448,0.006736163081068581
55.206900862607824,-0.02707291169251885,0.02662827648051966,-0.02542786219694257,0.025239165111237267
55.406925865733214,-0.020035533077200532,0.04304182179018014,-0.018759115484615542,0.040781648819274034
55.60695086885861,-0.01019128383410062,0.054417333768589024,-0.009432452783450953,0.0515539625324222
55.806975871984,0.0013083243586371797,0.05943174050655594,0.0014616486000382945,0.05629971459652741
56.00700087510939,0.013119757755197015,0.05750457339895398,0.0126497294127726,0.05446454283680517
56.20702587823478,0.02386316382721838,0.048856829224378714,0.022824094369093547,0.04626381469998882
56.40705088136017,0.03228236673086423,0.03449420712000931,0.03079552388856489,0.03265433786003784
56.60707588448556,0.037392389940831515,0.016095183180612035,0.03563149199534641,0.01522098981446247
56.80710088761095,0.03859467979735506,-0.004194772409678653,0.03676471195236989,-0.00400442150040088
57.00712589073634,0.035745696158594895,-0.024014906815370534,0.0340596711794991,-0.02277941789157329
57.20715089386174,0.029173634102926643,-0.04105430982543615,0.02782842719273713,-0.03891576468766319
57.40717589698713,0.01964127174030426,-0.053323000678901576,0.018793846173497743,-0.05053388955031246
57.60720090011252,0.008256712982207018,-0.059392695886554006,0.008005474922251829,-0.05627885116483637
57.80722590323791,-0.003656685172174986,-0.05855877887198984,-0.0032824677657385857,-0.05547987149554908
58.007250906363296,-0.014713930042425253,-0.05091563853761993,-0.01375750108914056,-0.04823090272519947
58.207275909488686,-0.02362916952613268,-0.037352100162619244,-0.022202088580534796,-0.03537739439293423
58.407300912614076,-0.029366366433150718,-0.01945208182638865,-0.027635265525491254,-0.01841626601692794
58.607325915739466,-0.03126040484222881,0.0006974296456246209,-0.029426854904351266,0.000675947475508437
58.807350918864856,-0.029093749750356647,0.020751192586099622,-0.027371223531744884,0.019672937204570775
59.00737592199025,-0.02312175652242277,0.03837161677876503,-0.021711263883832894,0.03636073661598326
59.20740092511564,-0.014043731245715733,0.05150219035678611,-0.013109793735755737,0.048795415601372676
59.40742592824103,-0.0029211968165017387,0.05861383143739317,-0.0025723827220809478,0.05552731490832715
59.60745093136642,0.00894653061694333,0.05888003404398884,0.00866960781764118,0.05577111030077976
59.80747593449181,0.020173345090550077,0.05226798015074942,0.019302703072482896,0.049499180323843366
60.0075009376172,0.029447400538971144,0.03954694921857835,0.028084585909660634,0.03744319957263787
60.20752594074259,0.035684591258166955,0.022202046270165917,0.033988691909697444,0.02100767267785198
60.40755094386798,0.038155198108786696,0.0022557050719581124,0.036323760850321116,0.00210813949189061
60.60757594699338,0.03656830732178486,-0.017969449470291048,0.03481463090318381,-0.017051605444557513
